"","X","gene_id1","gene_name1","entry1","uid1","seq1_len","organism1","bit1","Neff1","NeffL1","aln1","gene_id2","gene_name2","entry2","uid2","seq2_len","organism2","bit2","Neff2","NeffL2","aln2","prefix","r_start_1","r_end_1","r_start_2","r_end_2","interface","complex_pdb","complex_chain1","complex_chain2","no_pairs","interface_architect","uid1_scl","uid2_Pfam","uid2_scl","uid1_Pfam","pairwise_identity","shared_domain","ecs_complete","ecs_anomaly","af3","test","iptm","ptm","ranking_score","diagonal","string","kurtosis","skewness","squared_skewness","max_ecs","R_squared","r","predict_diag","R2_predict_diag","r_predict_diag","na_contact_5A","ca_contact_15A"
"3300",21725,"ENSG00000140990","NDUFB10","O96000","NDUBA_HUMAN",172,"Homo sapiens (Human)",0.2,180.5,1.04941860465116,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUBA_HUMAN_1-172_b0.2/align/NDUBA_HUMAN_1-172_b0.2","ENSG00000147123","NDUFB11","Q9NX14","NDUBB_HUMAN",153,"Homo sapiens (Human)",0.2,259.4,1.69542483660131,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUBB_HUMAN_1-153_b0.2/align/NDUBB_HUMAN_1-153_b0.2","sepmito_01154425",1,172,1,153,1,"5LC5","p","g",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:28040730, ECO:0000305|PubMed:12611891}; Peripheral membrane protein {ECO:0000305}; Matrix side {ECO:0000305}.","IPR019329;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:31206022, ECO:0000305|PubMed:12611891}; Single-pass membrane protein {ECO:0000305}. Note=The interaction with BCAP31 mediates mitochondria localization. {ECO:0000269|PubMed:31206022}.","IPR019377;IPR039993;",13.6,NA,"Complete"," ",NA,"sepmito_01154425_NDUBA_NDUBB",NA,NA,NA,"FALSE",1,11.0666086688804,1.19646770635384,1.43153497234761,0.153269,"0.0184485954190418","0.135825606639697","FALSE","FALSE","FALSE",NA,NA
"3305",21730,"ENSG00000140990","NDUFB10","O96000","NDUBA_HUMAN",172,"Homo sapiens (Human)",0.2,180.5,1.04941860465116,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUBA_HUMAN_1-172_b0.2/align/NDUBA_HUMAN_1-172_b0.2","ENSG00000099795","NDUFB7","P17568","NDUB7_HUMAN",137,"Homo sapiens (Human)",0.2,425.1,3.1029197080292,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUB7_HUMAN_1-137_b0.2/align/NDUB7_HUMAN_1-137_b0.2","sepmito_01154377",1,172,1,137,1,"5LC5","p","o",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:28040730, ECO:0000305|PubMed:12611891}; Peripheral membrane protein {ECO:0000305}; Matrix side {ECO:0000305}.","IPR008698;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:21310150}; Peripheral membrane protein {ECO:0000269|PubMed:21310150}. Mitochondrion intermembrane space {ECO:0000269|PubMed:21310150}.","IPR019377;IPR039993;",15.6,NA,"Complete"," ",NA,"sepmito_01154377_NDUBA_NDUB7",NA,NA,NA,"FALSE",1,1.36630702143444,0.609274608511365,0.371215548576677,0.067171,"0.0668329341651698","-0.258520664870663","FALSE","FALSE","FALSE",NA,NA
"3312",21737,"ENSG00000140990","NDUFB10","O96000","NDUBA_HUMAN",172,"Homo sapiens (Human)",0.2,180.5,1.04941860465116,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUBA_HUMAN_1-172_b0.2/align/NDUBA_HUMAN_1-172_b0.2","ENSG00000198886","MT-ND4","P03905","NU4M_HUMAN",459,"Homo sapiens (Human)",0.2,41534.3,90.4886710239652,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU4M_HUMAN_1-459_b0.2/align/NU4M_HUMAN_1-459_b0.2","sepmito_01153091",1,172,1,459,1,"5GPN","Aj","h",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:28040730, ECO:0000305|PubMed:12611891}; Peripheral membrane protein {ECO:0000305}; Matrix side {ECO:0000305}.","IPR000260;IPR010227;IPR003918;IPR001750;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03910}; Multi-pass membrane protein {ECO:0000255}.","IPR019377;IPR039993;",8.1,NA,"Complete"," ",NA,"sepmito_01153091_NDUBA_NU4M",NA,NA,NA,"FALSE",1,1.43457670713308,0.58006101571668,0.336470781954266,0.030964,"0.0161480043032868","0.127074798065103","FALSE","FALSE","FALSE",NA,NA
"3313",21738,"ENSG00000140990","NDUFB10","O96000","NDUBA_HUMAN",172,"Homo sapiens (Human)",0.2,180.5,1.04941860465116,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUBA_HUMAN_1-172_b0.2/align/NDUBA_HUMAN_1-172_b0.2","ENSG00000198786","MT-ND5","P03915","NU5M_HUMAN",603,"Homo sapiens (Human)",0.2,42070.4,69.7684908789386,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU5M_HUMAN_1-603_b0.2/align/NU5M_HUMAN_1-603_b0.2","sepmito_01153089",1,172,1,603,1,"5GPN","Aj","j",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:28040730, ECO:0000305|PubMed:12611891}; Peripheral membrane protein {ECO:0000305}; Matrix side {ECO:0000305}.","IPR010934;IPR018393;IPR001750;IPR003945;IPR001516;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03920}; Multi-pass membrane protein {ECO:0000255}.","IPR019377;IPR039993;",8.1,NA,"Complete"," ",NA,"sepmito_01153089_NDUBA_NU5M",NA,NA,NA,"FALSE",1,1.90224432253368,0.771784616436782,0.595651494168471,0.022359,"0.00555326372100517","-0.0745202235705528","FALSE","FALSE","FALSE",NA,NA
"3314",21739,"ENSG00000140990","NDUFB10","O96000","NDUBA_HUMAN",172,"Homo sapiens (Human)",0.2,180.5,1.04941860465116,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUBA_HUMAN_1-172_b0.2/align/NDUBA_HUMAN_1-172_b0.2","ENSG00000065518","NDUFB4","O95168","NDUB4_HUMAN",129,"Homo sapiens (Human)",0.2,253,1.96124031007752,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUB4_HUMAN_1-129_b0.2/align/NDUB4_HUMAN_1-129_b0.2","sepmito_01154428",1,172,1,129,1,"5LC5","p","m",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:28040730, ECO:0000305|PubMed:12611891}; Peripheral membrane protein {ECO:0000305}; Matrix side {ECO:0000305}.","IPR009866;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:12611891}; Single-pass membrane protein {ECO:0000255}; Matrix side {ECO:0000305}.","IPR019377;IPR039993;",14.5,NA,"Complete"," ",NA,"sepmito_01154428_NDUBA_NDUB4",NA,NA,NA,"FALSE",1,1.44632141098373,0.603123196834,0.363757590559264,0.059237,"0.0235028558133035","0.153306411520534","FALSE","FALSE","FALSE",NA,NA
"3319",21744,"ENSG00000140990","NDUFB10","O96000","NDUBA_HUMAN",172,"Homo sapiens (Human)",0.2,180.5,1.04941860465116,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUBA_HUMAN_1-172_b0.2/align/NDUBA_HUMAN_1-172_b0.2","ENSG00000183648","NDUFB1","O75438","NDUB1_HUMAN",58,"Homo sapiens (Human)",0.3,3387.7,58.4086206896552,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUB1_HUMAN_1-58_b0.3/align/NDUB1_HUMAN_1-58_b0.3","sepmito_01153868",1,172,1,58,1,"5LC5","p","f",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:28040730, ECO:0000305|PubMed:12611891}; Peripheral membrane protein {ECO:0000305}; Matrix side {ECO:0000305}.","IPR012575;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:12611891}; Single-pass membrane protein {ECO:0000255}; Matrix side {ECO:0000305}.","IPR019377;IPR039993;",9.3,NA,"Complete"," ",NA,"sepmito_01153868_NDUBA_NDUB1",NA,NA,NA,"FALSE",1,1.20293089102043,0.540633939996882,0.292285057076552,0.049285,"0.00396876576035757","0.062998140927789","FALSE","FALSE","FALSE",NA,NA
"3323",21933,"ENSG00000135972","MRPS9","P82933","RT09_HUMAN",396,"Homo sapiens (Human)",0.2,605.4,1.52878787878788,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RT09_HUMAN_1-396_b0.2/align/RT09_HUMAN_1-396_b0.2","ENSG00000125445","MRPS7","Q9Y2R9","RT07_HUMAN",242,"Homo sapiens (Human)",0.2,4279.3,17.6830578512397,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RT07_HUMAN_1-242_b0.2/align/RT07_HUMAN_1-242_b0.2","sepmito_00816767",1,396,1,242,1,"3J9M","AG","AF",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25838379}.","IPR000235;IPR023798;IPR036823;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25838379}.","IPR020568;IPR000754;IPR020574;IPR014721;",16.6,NA,"Complete"," ",NA,"sepmito_00816767_RT09_RT07",NA,NA,NA,"FALSE",1,0.915988375913829,0.372532389310088,0.138780381085083,0.043535,"0.000878354355237053","-0.0296370436318647","FALSE","FALSE","FALSE",NA,NA
"3331",21941,"ENSG00000135972","MRPS9","P82933","RT09_HUMAN",396,"Homo sapiens (Human)",0.2,605.4,1.52878787878788,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RT09_HUMAN_1-396_b0.2/align/RT09_HUMAN_1-396_b0.2","ENSG00000266472","MRPS21","P82921","RT21_HUMAN",87,"Homo sapiens (Human)",0.2,3252.4,37.383908045977,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RT21_HUMAN_1-87_b0.2/align/RT21_HUMAN_1-87_b0.2","sepmito_00816852",1,396,1,87,1,"3J9M","AG","AQ",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25838379}.","IPR001911;IPR038380;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25838379}.","IPR020568;IPR000754;IPR020574;IPR014721;",7.3,NA,"Complete"," ",NA,"sepmito_00816852_RT09_RT21",NA,NA,NA,"FALSE",1,0.675330421319817,0.459228934198718,0.21089121400529,0.082564,"0.00584396923460521","0.0764458581913057","FALSE","FALSE","FALSE",NA,NA
"3341",21951,"ENSG00000135972","MRPS9","P82933","RT09_HUMAN",396,"Homo sapiens (Human)",0.2,605.4,1.52878787878788,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RT09_HUMAN_1-396_b0.2/align/RT09_HUMAN_1-396_b0.2","ENSG00000048544","MRPS10","P82664","RT10_HUMAN",201,"Homo sapiens (Human)",0.2,1034.9,5.14875621890547,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RT10_HUMAN_1-201_b0.2/align/RT10_HUMAN_1-201_b0.2","sepmito_00817132",1,396,1,201,1,"3J9M","AG","AH",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25838379}.","IPR027486;IPR036838;IPR040055;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25838379}.","IPR020568;IPR000754;IPR020574;IPR014721;",11.9,NA,"Complete"," ",NA,"sepmito_00817132_RT09_RT10",NA,NA,NA,"FALSE",1,0.645046047068947,0.461307711801072,0.212804804967141,0.054224,"0.00474482243766816","-0.0688826715340526","FALSE","FALSE","FALSE",NA,NA
"3362",21972,"ENSG00000062582","MRPS24","Q96EL2","RT24_HUMAN",167,"Homo sapiens (Human)",0.5,162.1,0.970658682634731,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RT24_HUMAN_1-167_b0.5/align/RT24_HUMAN_1-167_b0.5","ENSG00000135972","MRPS9","P82933","RT09_HUMAN",396,"Homo sapiens (Human)",0.2,605.4,1.52878787878788,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RT09_HUMAN_1-396_b0.2/align/RT09_HUMAN_1-396_b0.2","sepmito_01185636",1,167,1,396,1,"3J9M","AC","AG",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25838379}.","IPR020568;IPR000754;IPR020574;IPR014721;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25838379}.","IPR026146;",12.1,NA,"Complete"," ",NA,"sepmito_01185636_RT24_RT09",NA,NA,NA,"FALSE",1,1.3195794102788,0.644250796280534,0.415059088508102,0.043567,"0.00667110605065323","0.0816768391323589","FALSE","FALSE","FALSE",NA,NA
"3379",22343,"ENSG00000149792","MRPL49","Q13405","RM49_HUMAN",166,"Homo sapiens (Human)",0.2,702.3,4.23072289156626,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM49_HUMAN_1-166_b0.2/align/RM49_HUMAN_1-166_b0.2","ENSG00000137547","MRPL15","Q9P015","RM15_HUMAN",296,"Homo sapiens (Human)",0.2,1317.1,4.44966216216216,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM15_HUMAN_1-296_b0.2/align/RM15_HUMAN_1-296_b0.2","sepmito_00761756",1,166,1,296,1,"3J7Y","g","M",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR030878;IPR021131;IPR036227;IPR005749;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR007740;",12.2,NA,"Complete"," ",NA,"sepmito_00761756_RM49_RM15",NA,NA,NA,"FALSE",1,0.88447575416837,0.498820267249462,0.248821659018825,0.054503,"0.00843506103123961","-0.0918425883304669","FALSE","FALSE","FALSE",NA,NA
"3399",22363,"ENSG00000111639","MRPL51","Q4U2R6","RM51_HUMAN",128,"Homo sapiens (Human)",0.3,122.1,0.95390625,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM51_HUMAN_1-128_b0.3/align/RM51_HUMAN_1-128_b0.3","ENSG00000137547","MRPL15","Q9P015","RM15_HUMAN",296,"Homo sapiens (Human)",0.2,1317.1,4.44966216216216,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM15_HUMAN_1-296_b0.2/align/RM15_HUMAN_1-296_b0.2","sepmito_01244383",1,128,1,296,1,"3J7Y","i","M",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR030878;IPR021131;IPR036227;IPR005749;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR019373;",11.8,NA,"Complete"," ",NA,"sepmito_01244383_RM51_RM15",NA,NA,NA,"FALSE",1,1.79853064430498,0.759823621848492,0.57733193631896,0.04458,"0.0110680242431968","-0.105204677857958","FALSE","FALSE","FALSE",NA,NA
"3406",22370,"ENSG00000204316","MRPL38","Q96DV4","RM38_HUMAN",380,"Homo sapiens (Human)",0.2,677.6,1.78315789473684,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM38_HUMAN_1-380_b0.2/align/RM38_HUMAN_1-380_b0.2","ENSG00000137547","MRPL15","Q9P015","RM15_HUMAN",296,"Homo sapiens (Human)",0.2,1317.1,4.44966216216216,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM15_HUMAN_1-296_b0.2/align/RM15_HUMAN_1-296_b0.2","sepmito_00775785",1,380,1,296,1,"3J7Y","6","M",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR030878;IPR021131;IPR036227;IPR005749;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR008914;IPR036610;IPR035810;",16.3,NA,"Complete"," ",NA,"sepmito_00775785_RM38_RM15",NA,NA,NA,"FALSE",1,0.679704092587857,0.476672929607855,0.227217081820936,0.059458,"0.00102113526974797","-0.0319552072399471","FALSE","FALSE","FALSE",NA,NA
"3407",22371,"ENSG00000137547","MRPL15","Q9P015","RM15_HUMAN",296,"Homo sapiens (Human)",0.2,1317.1,4.44966216216216,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM15_HUMAN_1-296_b0.2/align/RM15_HUMAN_1-296_b0.2","ENSG00000167862","MRPL58","Q14197","ICT1_HUMAN",206,"Homo sapiens (Human)",0.3,4407,21.3932038834951,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/ICT1_HUMAN_1-206_b0.3/align/ICT1_HUMAN_1-206_b0.3","sepmito_00582929",1,296,1,206,1,"3J7Y","M","p",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR052104;IPR000352;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:20186120, ECO:0000269|PubMed:23908630, ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR030878;IPR021131;IPR036227;IPR005749;",17,NA,"Complete"," ",NA,"sepmito_00582929_RM15_ICT1",NA,NA,NA,"FALSE",1,0.461483013869555,0.324931897099891,0.105580737752934,0.091504,"4.38039878838e-05","-0.00661845811981913","FALSE","FALSE","FALSE",NA,NA
"3409",22373,"ENSG00000132313","MRPL35","Q9NZE8","RM35_HUMAN",188,"Homo sapiens (Human)",0.2,420.3,2.23563829787234,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM35_HUMAN_1-188_b0.2/align/RM35_HUMAN_1-188_b0.2","ENSG00000137547","MRPL15","Q9P015","RM15_HUMAN",296,"Homo sapiens (Human)",0.2,1317.1,4.44966216216216,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM15_HUMAN_1-296_b0.2/align/RM15_HUMAN_1-296_b0.2","sepmito_00922492",1,188,1,296,1,"3J7Y","3","M",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR030878;IPR021131;IPR036227;IPR005749;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR021137;IPR037229;IPR019338;",15.5,NA,"Complete"," ",NA,"sepmito_00922492_RM35_RM15",NA,NA,NA,"FALSE",1,1.20832610266871,0.502594014174315,0.252600743083852,0.068905,"0.0314872600958661","0.177446499249396","FALSE","FALSE","FALSE",NA,NA
"3411",22375,"ENSG00000173141","MRPL57","Q9BQC6","RT63_HUMAN",102,"Homo sapiens (Human)",0.2,209.7,2.05588235294118,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RT63_HUMAN_1-102_b0.2/align/RT63_HUMAN_1-102_b0.2","ENSG00000137547","MRPL15","Q9P015","RM15_HUMAN",296,"Homo sapiens (Human)",0.2,1317.1,4.44966216216216,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM15_HUMAN_1-296_b0.2/align/RM15_HUMAN_1-296_b0.2","sepmito_01107505",1,102,1,296,1,"3J7Y","o","M",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR030878;IPR021131;IPR036227;IPR005749;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR016576;",12.2,NA,"Complete"," ",NA,"sepmito_01107505_RT63_RM15",NA,NA,NA,"FALSE",1,0.852073704719023,0.589370826156282,0.347357970724138,0.038081,"0.000936372850935585","0.0306002099818871","FALSE","FALSE","FALSE",NA,NA
"3412",22376,"ENSG00000136897","MRPL50","Q8N5N7","RM50_HUMAN",158,"Homo sapiens (Human)",0.2,522.4,3.30632911392405,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM50_HUMAN_1-158_b0.2/align/RM50_HUMAN_1-158_b0.2","ENSG00000137547","MRPL15","Q9P015","RM15_HUMAN",296,"Homo sapiens (Human)",0.2,1317.1,4.44966216216216,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM15_HUMAN_1-296_b0.2/align/RM15_HUMAN_1-296_b0.2","sepmito_00852388",1,158,1,296,1,"3J7Y","h","M",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR030878;IPR021131;IPR036227;IPR005749;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR018305;",13.2,NA,"Complete"," ",NA,"sepmito_00852388_RM50_RM15",NA,NA,NA,"FALSE",1,0.595648795692496,0.434206700941908,0.188535459142856,0.052733,"0.0498624500937889","-0.223299014986159","FALSE","FALSE","FALSE",NA,NA
"3418",22382,"ENSG00000179271","GADD45GIP1","Q8TAE8","G45IP_HUMAN",222,"Homo sapiens (Human)",0.3,192.2,0.865765765765766,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/G45IP_HUMAN_1-222_b0.3/align/G45IP_HUMAN_1-222_b0.3","ENSG00000137547","MRPL15","Q9P015","RM15_HUMAN",296,"Homo sapiens (Human)",0.2,1317.1,4.44966216216216,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM15_HUMAN_1-296_b0.2/align/RM15_HUMAN_1-296_b0.2","sepmito_01133695",1,222,1,296,1,"3J7Y","q","M",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:22453275, ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}. Nucleus {ECO:0000269|PubMed:12482659}. Note=Using N-terminally tagged constructs, has been found in the nucleus (PubMed:12482659). C-terminally tagged constructs are targeted exclusively to mitochondria (PubMed:22453275). This discrepancy may be explained by masking of a potential N-terminal mitochondrial targeting signal by the tag (PubMed:22453275). {ECO:0000269|PubMed:12482659, ECO:0000269|PubMed:22453275}.","IPR030878;IPR021131;IPR036227;IPR005749;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR018472;IPR043035;",19.1,NA,"Complete"," ",NA,"sepmito_01133695_G45IP_RM15",NA,NA,NA,"FALSE",1,1.49812091769714,0.693940254967798,0.481553077464772,0.037024,"0.103447021903767","-0.321631811088032","FALSE","FALSE","FALSE",NA,NA
"3465",22555,"ENSG00000136522","MRPL47","Q9HD33","RM47_HUMAN",250,"Homo sapiens (Human)",0.3,563.1,2.2524,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM47_HUMAN_1-250_b0.3/align/RM47_HUMAN_1-250_b0.3","ENSG00000143314","MRPL24","Q96A35","RM24_HUMAN",216,"Homo sapiens (Human)",0.2,1239.4,5.73796296296296,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM24_HUMAN_1-216_b0.2/align/RM24_HUMAN_1-216_b0.2","sepmito_00829040",1,250,1,216,1,"3J7Y","Y","V",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR005824;IPR014722;IPR003256;IPR005825;IPR041988;IPR008991;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR038340;IPR010729;",15.5,NA,"Complete"," ",NA,"sepmito_00829040_RM47_RM24",NA,NA,NA,"FALSE",1,0.623596541524472,0.396548770554641,0.157250927428398,0.069188,"0.0499449185930196","0.223483598040258","FALSE","FALSE","FALSE",NA,NA
"3472",22562,"ENSG00000116221","MRPL37","Q9BZE1","RM37_HUMAN",423,"Homo sapiens (Human)",0.2,423.4,1.00094562647754,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM37_HUMAN_1-423_b0.2/align/RM37_HUMAN_1-423_b0.2","ENSG00000143314","MRPL24","Q96A35","RM24_HUMAN",216,"Homo sapiens (Human)",0.2,1239.4,5.73796296296296,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/RM24_HUMAN_1-216_b0.2/align/RM24_HUMAN_1-216_b0.2","sepmito_00921126",1,423,1,216,1,"3J7Y","5","V",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR005824;IPR014722;IPR003256;IPR005825;IPR041988;IPR008991;","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.","IPR052482;IPR010793;",15.8,NA,"Complete"," ",NA,"sepmito_00921126_RM37_RM24",NA,NA,NA,"FALSE",1,1.11421693667156,0.602545851735743,0.363061503443952,0.027482,"0.0313911673810055","0.177175527037471","FALSE","FALSE","FALSE",NA,NA
